factor_id,family,lifecycle_status,name_en,name_zh,family_en,family_zh,formula_en,formula_zh,intuition_en,intuition_zh,required_columns,expected_direction,expected_direction_explanation_en,expected_direction_explanation_zh,known_limitations_en,known_limitations_zh,data_source_type,horizon_notes_en,horizon_notes_zh,status_explanation_en,status_explanation_zh,review_required_flag,metadata_quality,source_fields
rev_2h,reversal,DIAGNOSTIC_PROBE,Rev 2H,rev_2h,Reversal,反转,-(close / close_2h_ago - 1); short-term reversal,-(close / close_2h_ago - 1); short-term reversal,Captures short-term mean-reversion after 2h price moves. Formula is sign-inverted so higher = stronger prior loser.,捕捉2小时价格变动后的短期均值回归。公式已取反，值越高=前期跌幅越大。,close,positive,"Higher reversal value = stronger prior loser, expected to bounce.",更高的反转值=前期跌幅越大，预期反弹。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 2 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：2根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
mom_vol_adjusted_20h,momentum,DIAGNOSTIC_PROBE,Mom Vol Adjusted 20H,mom_vol_adjusted_20h,Momentum,动量,"mom_20h / rolling_std(pct_change(close), 20); volatility-adjusted momentum; safe for zero vol","mom_20h / rolling_std(pct_change(close), 20); volatility-adjusted momentum; safe for zero vol",Measures price continuation over 21h. Higher values indicate stronger recent upward drift.,衡量21小时内的价格延续性。值越高表示近期向上漂移越强。,close,positive,Higher momentum suggests continued upward drift.,更高的动量值暗示持续的向上漂移。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 21 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：21根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
range_breakout_vol_confirm_20h,breakout,DIAGNOSTIC_PROBE,Range Breakout Vol Confirm 20H,range_breakout_vol_confirm_20h,Breakout Distance,突破距离,"breakout_dist_20h * zscore(volume, 20) when breakout_dist_20h > 0; volume-confirmed breakout","breakout_dist_20h * zscore(volume, 20) when breakout_dist_20h > 0; volume-confirmed breakout",How far price has moved beyond its 20h high. Positive = new high.,价格超越20小时高点的距离。正值=创新高。,"close,high,low,volume",positive,Positive breakout suggests trend continuation.,正突破暗示趋势延续。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,PRICE_POSITION,Lookback window: 20 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：20根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
volume_pressure_20h,volume_price,DIAGNOSTIC_PROBE,Volume Pressure 20H,volume_pressure_20h,Volume-Price,量价,"rolling_mean(sign(delta(close, 1)) * volume, 20); directional volume pressure","rolling_mean(sign(delta(close, 1)) * volume, 20); directional volume pressure",Volume-price relationship metric over 21h.,21小时量价关系指标。,"close,volume",positive,Direction: positive.,方向：positive。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,HYBRID,Lookback window: 21 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：21根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
up_down_vol_ratio_20h,alpha158_ohlcv,DIAGNOSTIC_PROBE,Up Down Vol Ratio 20H,up_down_vol_ratio_20h,Alpha158-OHLCV,Alpha158-OHLCV,"sum(vol*(ret>0),20)/sum(vol,20); buying pressure ratio; higher = bullish volume dominance","sum(vol*(ret>0),20)/sum(vol,20); buying pressure ratio; higher = bullish volume dominance",Alpha158-derived factor using OHLCV data.,使用OHLCV数据的Alpha158衍生因子。,"close,volume",positive,Higher value suggests bullish signal.,较高值暗示看涨信号。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,HYBRID,Lookback window: 20 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：20根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
xs_rank_mom_accel,cross_sectional_normalized,DIAGNOSTIC_PROBE,Xs Rank Mom Accel,xs_rank_mom_accel,Cross-Sectional Rank,截面排名,"Per-symbol momentum acceleration (mom_20h - delay(mom_20h, 5)); cross-sectional rank applied by caller","Per-symbol momentum acceleration (mom_20h - delay(mom_20h, 5)); cross-sectional rank applied by caller",Cross-sectional rank of 25h metric across all symbols.,25小时指标在所有标的中的截面排名。,close,positive,Direction: positive.,方向：positive。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,CROSS_SECTIONAL,Lookback window: 25 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：25根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
clv_20h,alpha158_ohlc_range,DIAGNOSTIC_PROBE,Clv 20H,clv_20h,Momentum,动量,"mean(((close-low)-(high-close))/(high-low+eps), 20); Close Location Value; +1=close at high, -1=close at low","mean(((close-low)-(high-close))/(high-low+eps), 20); Close Location Value; +1=close at high, -1=close at low",Measures price continuation over 20h. Higher values indicate stronger recent upward drift.,衡量20小时内的价格延续性。值越高表示近期向上漂移越强。,"close,high,low",positive,Higher momentum suggests continued upward drift.,更高的动量值暗示持续的向上漂移。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 20 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：20根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
a101_volume_xs_z_mean_neg_112h,alpha101_curated_volume_crowding,DIAGNOSTIC_PROBE,A101 Volume Xs Z Mean Neg 112H,a101_volume_xs_z_mean_neg_112h,Momentum,动量,"-rolling_mean(xs_zscore(volume), 112); low relative-volume / low crowding; migrated from alpha101 volume_zscore_mean_neg_28","-rolling_mean(xs_zscore(volume), 112); low relative-volume / low crowding; migrated from alpha101 volume_zscore_mean_neg_28",Measures price continuation over 112h. Higher values indicate stronger recent upward drift.,衡量112小时内的价格延续性。值越高表示近期向上漂移越强。,volume,positive,Higher momentum suggests continued upward drift.,更高的动量值暗示持续的向上漂移。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 112 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：112根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
a101_vol_xs_z_product_112h,alpha101_curated_volume_regime,DIAGNOSTIC_PROBE,A101 Vol Xs Z Product 112H,a101_vol_xs_z_product_112h,Momentum,动量,"rolling_product(xs_zscore(volume), 112); nonlinear persistent volume-regime detector; mathematically awkward; migrated from alpha101 vol_zscore_product_28","rolling_product(xs_zscore(volume), 112); nonlinear persistent volume-regime detector; mathematically awkward; migrated from alpha101 vol_zscore_product_28",Measures price continuation over 112h. Higher values indicate stronger recent upward drift.,衡量112小时内的价格延续性。值越高表示近期向上漂移越强。,volume,conditional,Direction: conditional.,方向：conditional。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 112 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：112根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status; conditional direction,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
a101_volume_low_alpha_min_84_120,alpha101_curated_volume_price_regression,DIAGNOSTIC_PROBE,A101 Volume Low Alpha Min 84 120,a101_volume_low_alpha_min_84_120,Momentum,动量,"rolling_min(ts_alpha(volume, xs_winsorize(low), 84), 120); volume-adjusted low-price stress; migrated from alpha101 volume_low_alpha_min_21_30","rolling_min(ts_alpha(volume, xs_winsorize(low), 84), 120); volume-adjusted low-price stress; migrated from alpha101 volume_low_alpha_min_21_30",Measures price continuation over 203h. Higher values indicate stronger recent upward drift.,衡量203小时内的价格延续性。值越高表示近期向上漂移越强。,"low,volume",conditional,Direction: conditional.,方向：conditional。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 203 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：203根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status; conditional direction,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
a101_volume_cap_alpha_min_80_80,alpha101_curated_volume_cap_regression,DIAGNOSTIC_PROBE,A101 Volume Cap Alpha Min 80 80,a101_volume_cap_alpha_min_80_80,Momentum,动量,"rolling_min(ts_alpha(volume, cap, 80), 80); volume-cap relation; Requires market_cap_1h_aligned.parquet merged as cap. cap = underlying coin USD market cap, not futures quote_volume proxy. migrated from alpha101 volume_cap_alpha_min_20_20","rolling_min(ts_alpha(volume, cap, 80), 80); volume-cap relation; Requires market_cap_1h_aligned.parquet merged as cap. cap = underlying coin USD market cap, not futures quote_volume proxy. migrated from alpha101 volume_cap_alpha_min_20_20",Measures price continuation over 159h. Higher values indicate stronger recent upward drift.,衡量159小时内的价格延续性。值越高表示近期向上漂移越强。,"cap,volume",conditional,Direction: conditional.,方向：conditional。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 159 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：159根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status; conditional direction,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
a101_volume_cap_alpha_min_56_84,alpha101_curated_volume_cap_regression,DIAGNOSTIC_PROBE,A101 Volume Cap Alpha Min 56 84,a101_volume_cap_alpha_min_56_84,Momentum,动量,"rolling_min(ts_alpha(volume, cap, 56), 84); faster volume-cap relation; Requires market_cap_1h_aligned.parquet merged as cap. cap = underlying coin USD market cap, not futures quote_volume proxy. migrated from alpha101 volume_cap_alpha_min_14_21","rolling_min(ts_alpha(volume, cap, 56), 84); faster volume-cap relation; Requires market_cap_1h_aligned.parquet merged as cap. cap = underlying coin USD market cap, not futures quote_volume proxy. migrated from alpha101 volume_cap_alpha_min_14_21",Measures price continuation over 139h. Higher values indicate stronger recent upward drift.,衡量139小时内的价格延续性。值越高表示近期向上漂移越强。,"cap,volume",conditional,Direction: conditional.,方向：conditional。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 139 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：139根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status; conditional direction,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
a101_volume_high_alpha_min_84_84,alpha101_curated_volume_price_regression,DIAGNOSTIC_PROBE,A101 Volume High Alpha Min 84 84,a101_volume_high_alpha_min_84_84,Momentum,动量,"rolling_min(ts_alpha(volume, high, 84), 84); volume-adjusted high-price compression; migrated from alpha101 volume_high_alpha_min_21_21","rolling_min(ts_alpha(volume, high, 84), 84); volume-adjusted high-price compression; migrated from alpha101 volume_high_alpha_min_21_21",Measures price continuation over 167h. Higher values indicate stronger recent upward drift.,衡量167小时内的价格延续性。值越高表示近期向上漂移越强。,"high,volume",conditional,Direction: conditional.,方向：conditional。,"Standard limitations apply: survivorship bias, look-ahead in label computation, no transaction costs.",标准限制适用：幸存者偏差、标签计算中的前视偏差、无交易成本。,MOMENTUM_REVERSAL,Lookback window: 167 bars. Evaluation covers 1h/4h/24h/72h horizons.,回溯窗口：167根K线。评价覆盖1h/4h/24h/72h视野。,Status: DIAGNOSTIC_PROBE. Diagnostic probe — not yet promoted to active signal.,状态：DIAGNOSTIC_PROBE。诊断探针——尚未升级为活跃信号。,DIAGNOSTIC_PROBE status; conditional direction,AUTO_GENERATED_REVIEW_REQUIRED,canonical_bars
